id,status,grandTotal,user_id,storeId
935,canceled,5288.0,1066,6
936,canceled,5288.0,2137,37
937,canceled,5288.0,9511,17
938,canceled,5288.0,6944,26
939,complete,370.0,7805,27
940,complete,60.0,6566,10
941,complete,60.0,5985,44
942,complete,60.0,5143,26
943,canceled,12600.0,4671,1
944,complete,150.0,2191,17
945,refund,870.0,9185,4
946,refund,870.0,2713,37
947,refund,870.0,2193,20
948,refund,870.0,1249,19
949,refund,870.0,4034,29
950,canceled,1155966.0,1998,9
951,complete,3395.0,3688,8
952,complete,3395.0,4019,33
953,complete,999.0,1971,14
954,complete,999.0,8390,36
955,complete,150.0,5766,40
956,complete,840.0,1203,32
957,complete,840.0,8136,32
958,order_refunded,126.0,5568,26
959,order_refunded,144.0,7668,11
960,complete,1500.0,5743,40
961,complete,144.0,5789,37
962,canceled,999.0,5409,47
963,canceled,350.0,8670,8
964,canceled,1450.0,9447,4
965,complete,510.0,923,45
966,canceled,7933.86,420,47
967,complete,525.0,2205,22
968,complete,525.0,1121,30
969,canceled,1500.0,951,7
970,complete,2499.0,2337,38
971,complete,320.0,5374,28
972,order_refunded,1500.0,2244,26
973,complete,180.0,2646,13
974,complete,405.0,4613,46
975,order_refunded,165.0,1866,17
976,complete,143.0,6029,47
977,complete,2090.0,7327,46
978,complete,2090.0,6372,40
979,canceled,1082.0,6360,5
980,complete,1920.0,7864,2
981,complete,150.0,3229,30
982,order_refunded,640.0,3720,46
983,complete,960.0,2372,6
984,complete,70.0,2892,43
985,complete,70.0,3757,21
986,canceled,1920.0,4226,39
987,complete,0.0,95,24
988,canceled,430.0,2675,40
989,complete,180.0,6899,22
990,complete,180.0,794,40
991,complete,180.0,2117,40
992,canceled,1500.0,5780,8
993,canceled,625.0,6167,31
994,complete,2639.0,815,37
995,complete,2639.0,346,42
996,complete,150.0,8555,17
997,complete,1800.0,2444,31
998,complete,1800.0,7784,48
999,complete,130.0,985,7
1000,complete,280.0,7791,32
1001,complete,250.0,9832,16
1002,complete,615.0,828,27
1003,complete,615.0,3532,1
1004,complete,475.0,7148,49
1005,complete,475.0,4452,42
1006,complete,475.0,3877,1
1007,canceled,10195.0,5960,7
1008,canceled,10195.0,127,23
1009,canceled,10195.0,3178,45
1010,canceled,10195.0,8796,44
1011,canceled,10195.0,6025,23
1012,canceled,10195.0,5110,47
1013,canceled,10195.0,4147,33
1014,canceled,10195.0,7197,42
1015,canceled,10195.0,3369,36
1016,complete,1070.0,3798,36
1017,complete,1070.0,1793,34
1018,complete,1090.0,5733,2
1019,canceled,930.0,3477,42
1020,canceled,930.0,3418,27
1021,order_refunded,899.0,1646,25
1022,complete,350.0,9398,14
1023,complete,10650.0,3031,1
1024,complete,10650.0,2873,33
1025,complete,10650.0,3073,43
1026,complete,350.0,1855,46
1027,complete,350.0,4022,37
1028,complete,350.0,4663,23
1029,complete,350.0,6515,39
1030,complete,80.0,5032,45
1031,complete,80.0,2709,10
1032,complete,4750.0,7113,49
1033,complete,90.0,9525,19
1034,complete,510.0,8394,5
1035,complete,510.0,3508,20
1036,complete,380.0,6457,25
1037,complete,7475.0,4213,49
1038,complete,7475.0,7971,15
1039,complete,7475.0,8767,33
1040,complete,7475.0,537,21
1041,canceled,1165.0,1626,12
1042,canceled,1165.0,7974,5
1043,canceled,1165.0,8578,33
1044,canceled,1165.0,8071,1
1045,complete,120.0,8667,1
1046,complete,120.0,8610,29
1047,complete,80.0,6491,48
1048,complete,80.0,3601,49
1049,order_refunded,805.0,6784,28
1050,canceled,850.0,9147,32
1051,complete,150.0,4972,6
1052,canceled,450.0,1206,21
1053,complete,160.0,1991,39
1054,complete,160.0,5300,48
1055,complete,95.0,3573,6
1056,order_refunded,1600.0,5976,14
1057,order_refunded,1600.0,6321,33
1058,complete,299.0,4381,46
1059,complete,12500.0,4758,49
1060,complete,365.0,2714,42
1061,order_refunded,9400.0,5589,26
1062,complete,350.0,967,38
1063,canceled,350.0,4945,23
1064,complete,240.0,3433,15
1065,canceled,61460.0,689,36
1066,complete,150.0,4244,21
1067,refund,0.0,3702,11
1068,complete,1350.0,8534,29
1069,complete,360.0,5183,26
1070,complete,1140.0,9917,16
1071,complete,1140.0,6705,16
1072,complete,1140.0,4423,9
1073,complete,420.0,9985,29
1074,complete,190.0,1760,45
1075,canceled,2205.0,9182,19
1076,canceled,2205.0,2483,48
1077,complete,325.0,8059,9
1078,canceled,2205.0,952,17
1079,canceled,2205.0,8915,12
1080,complete,12600.0,2080,32
1081,canceled,2952.0,2718,28
1082,canceled,2952.0,4525,3
1083,complete,2205.0,9693,10
1084,complete,2205.0,8478,14
1085,complete,0.0,7312,26
1086,complete,0.0,7187,4
1087,complete,499.0,2066,34
1088,canceled,69999.0,769,13
1089,complete,1399.0,5491,28
1090,canceled,35640.0,6646,32
1091,complete,360.0,5084,38
1092,canceled,655.0,5233,19
1093,complete,180.0,5798,13
1094,complete,180.0,9139,6
1095,order_refunded,4505.0,4927,34
1096,order_refunded,1375.0,6017,10
1097,order_refunded,2950.0,3336,5
1098,complete,700.0,8039,15
1099,canceled,6580.0,4874,21
1100,canceled,860.0,1482,45
1101,canceled,860.0,6306,29
1102,canceled,2.0,3452,26
1103,canceled,2.0,55,45
1104,canceled,1.0,7644,8
1105,complete,0.0,3463,29
1106,canceled,330.0,833,21
1107,complete,360.0,5955,43
1108,complete,350.0,8520,29
1109,complete,0.0,7222,24
1110,canceled,500.0,3311,46
1111,canceled,0.0,3301,7
1112,complete,310.0,6723,31
1113,canceled,0.0,7219,39
1114,complete,161.25,7777,3
1115,complete,490.0,3676,8
1116,canceled,0.0,3055,6
1117,canceled,6999.0,7971,2
1118,complete,0.0,2144,26
1119,refund,490.0,5208,15
1120,order_refunded,22800.0,9504,33
1121,complete,1500.0,2539,32
1122,complete,680.0,4548,42
1123,complete,680.0,5620,6
1124,order_refunded,499.0,8357,7
1125,complete,1535.0,6613,26
1126,complete,1535.0,5006,22
1127,complete,1535.0,823,40
1128,order_refunded,165.0,944,31
1129,complete,6900.0,6151,26
1130,order_refunded,165.0,4426,27
1131,complete,220.0,8967,34
1132,canceled,517.0,2199,47
1133,canceled,517.0,4243,2
1134,complete,200.0,3696,29
1135,complete,250.0,3453,49
1136,canceled,4.0,9107,31
1137,order_refunded,1315.0,1309,17
1138,order_refunded,980.0,4178,12
1139,complete,360.0,8706,37
1140,complete,535.0,6853,45
1141,complete,630.0,6036,37
1142,complete,630.0,3595,26
1143,complete,1890.0,4842,30
1144,complete,180.0,1410,38
1145,complete,120.0,4567,14
1146,complete,360.0,4492,2
1147,canceled,144.0,1556,29
1148,order_refunded,165.0,805,26
1149,complete,360.0,1280,41
1150,complete,360.0,7084,19
1151,complete,80.0,5987,5
1152,complete,80.0,5620,37
1153,complete,1050.0,1388,49
1154,canceled,999.0,2680,31
1155,complete,140.0,2107,29
1156,canceled,350.0,8174,1
1157,complete,2150.0,4224,38
1158,complete,2150.0,4832,48
1159,canceled,1295.0,2769,39
1160,complete,360.0,3187,7
1161,complete,180.0,2574,28
1162,complete,130.0,2600,5
1163,complete,360.0,4034,23
1164,complete,80.0,8429,16
1165,complete,170.0,1305,47
1166,complete,360.0,7369,10
1167,complete,280.0,5878,5
1168,order_refunded,165.0,1302,3
1169,canceled,71999.0,2542,21
1170,canceled,33685.0,2052,29
1171,order_refunded,330.0,6810,36
1172,canceled,1.0,8634,47
1173,canceled,1.0,8997,24
1174,complete,210.0,75,23
1175,complete,360.0,6982,34
1176,canceled,7500.0,5476,3
1177,complete,480.0,8233,26
1178,complete,5420.0,7185,41
1179,complete,5420.0,5797,14
1180,complete,5420.0,7142,24
1181,refund,570.0,1623,12
1182,complete,51.0,8042,12
1183,complete,4530.0,342,46
1184,complete,1024.0,2075,9
1185,complete,9300.0,7993,37
1186,complete,9300.0,646,9
1187,complete,1440.0,4264,11
1188,complete,1106.0,8802,21
1189,complete,1280.0,6137,16
1190,complete,520.0,8647,43
1191,canceled,1500.0,9901,48
1192,order_refunded,6850.0,2970,10
1193,complete,520.0,3029,6
1194,canceled,1.0,7644,19
1195,complete,32088.0,2682,9
1196,complete,32088.0,3630,11
1197,complete,32088.0,4226,43
1198,complete,32088.0,3068,17
1199,complete,32088.0,5942,39
1200,complete,32088.0,1387,27
1201,complete,32088.0,2867,26
1202,complete,32088.0,4789,37
1203,complete,32088.0,5491,46
1204,complete,32088.0,4125,11
1205,complete,32088.0,8341,2
1206,canceled,800.0,3851,11
1207,canceled,510.0,5416,30
1208,complete,0.0,7680,13
1209,canceled,20800.0,6820,9
1210,canceled,20800.0,9329,46
1211,canceled,75.0,8379,1
1212,complete,350.0,9443,4
1213,complete,350.0,1334,41
1214,complete,999.0,4151,39
1215,complete,3900.0,6767,27
1216,complete,0.0,2712,32
1217,complete,80.0,4854,6
1218,refund,14397.0,6213,15
1219,refund,14397.0,7480,1
1220,refund,14397.0,5409,1
1221,refund,14397.0,9978,32
1222,complete,520.0,7716,24
1223,complete,520.0,8943,25
1224,complete,1400.0,1763,16
1225,canceled,150.0,7102,44
1226,complete,399.0,7675,41
1227,canceled,340.0,6123,7
1228,complete,2500.0,482,2
1229,complete,255.0,154,23
1230,complete,150.0,7618,23
1231,complete,150.0,1525,34
1232,complete,150.0,2121,15
1233,order_refunded,16500.0,2344,29
1234,complete,7710.0,5137,41
1235,complete,7710.0,5761,48
1236,canceled,580.0,1241,21
1237,canceled,580.0,61,41
1238,complete,150.0,9131,9
1239,complete,719.0,1640,21
1240,complete,6900.0,6186,38
1241,order_refunded,13895.0,7971,47
1242,canceled,1375.0,1253,48
1243,canceled,245.0,4204,1
1244,canceled,245.0,8364,26
1245,complete,200.0,9651,30
1246,complete,160.0,3550,14
1247,order_refunded,1375.0,4198,47
1248,order_refunded,165.0,7010,26
1249,canceled,410.0,6668,40
1250,order_refunded,110.0,2323,28
1251,canceled,1.0,9829,16
1252,order_refunded,110.0,4091,8
1253,order_refunded,210.0,6961,42
1254,canceled,300.0,3005,14
1255,complete,700.0,5137,28
1256,complete,1798.25,330,1
1257,complete,1798.25,3641,32
1258,complete,175.0,7983,32
1259,complete,248.0,4108,38
1260,complete,190.0,1342,23
1261,complete,190.0,8408,48
1262,complete,190.0,339,35
1263,complete,1050.0,5896,38
1264,complete,1050.0,2709,30
1265,complete,1050.0,1751,31
1266,complete,150.0,5605,13
1267,complete,199.0,2422,20
1268,complete,199.0,7120,15
1269,complete,200.0,8902,41
1270,complete,205.0,5320,37
1271,canceled,69999.0,6610,22
1272,complete,1549.0,5388,15
1273,canceled,1761.0,3994,45
1274,order_refunded,435.0,8681,21
1275,canceled,800.0,8045,8
1276,complete,480.0,8239,10
1277,canceled,700.0,4874,29
1278,complete,1160.0,4807,48
1279,complete,1160.0,8593,12
1280,complete,264.0,5914,44
1281,canceled,33000.0,7125,43
1282,complete,480.0,3158,29
1283,complete,480.0,391,20
1284,canceled,1740.0,4431,35
1285,canceled,1740.0,8821,17
1286,complete,350.0,7687,13
1287,canceled,5975.0,4233,32
1288,complete,0.0,8008,18
1289,complete,0.0,1522,23
1290,complete,0.0,9019,47
1291,complete,0.0,1501,44
1292,complete,0.0,6738,18
1293,complete,15.0,3295,45
1294,canceled,2080.0,5086,15
1295,canceled,2080.0,2420,40
1296,canceled,2080.0,9127,48
1297,canceled,2080.0,3043,2
1298,complete,0.0,4498,42
1299,complete,0.0,1467,49
1300,complete,8.0,3562,48
1301,complete,0.0,615,46
1302,complete,299.0,5393,16
1303,complete,320.0,7694,31
1304,canceled,570.0,9375,47
1305,complete,1175.0,3224,35
1306,canceled,2190.0,7139,46
1307,canceled,2190.0,2668,2
1308,canceled,2190.0,7981,25
1309,order_refunded,1499.0,131,36
1310,canceled,626.0,2984,23
1311,canceled,234.0,4279,2
1312,complete,160.0,7127,23
1313,order_refunded,1500.0,8231,20
1314,complete,60.0,7695,30
1315,order_refunded,1099.0,6641,37
1316,order_refunded,1099.0,5469,6
1317,complete,0.0,921,25
1318,complete,0.0,7565,15
1319,complete,1400.0,8685,46
1320,complete,1515.0,9324,30
1321,complete,1515.0,8503,17
1322,complete,1515.0,8931,16
1323,complete,1515.0,3242,27
1324,complete,1515.0,546,13
1325,complete,0.0,4347,12
1326,complete,754.0,9997,3
1327,complete,754.0,3811,38
1328,complete,754.0,7207,3
1329,complete,754.0,9006,48
1330,canceled,17000.0,2033,22
1331,canceled,17000.0,8437,14
1332,canceled,17000.0,272,2
1333,canceled,1275.0,3512,1
1334,order_refunded,775.0,1772,39
1335,canceled,16000.0,9455,11
1336,canceled,16000.0,4362,14
1337,canceled,16000.0,7070,8
1338,order_refunded,10500.0,921,32
1339,order_refunded,10500.0,8191,42
1340,order_refunded,21900.0,3431,32
1341,complete,465.0,4436,32
1342,order_refunded,2338.0,3761,12
1343,complete,19370.0,2051,39
1344,canceled,2550.0,1166,31
1345,canceled,2550.0,8568,8
1346,complete,3679.0,2034,17
1347,complete,3679.0,6468,42
1348,complete,3679.0,146,13
1349,complete,9250.0,4389,44
1350,complete,9250.0,7833,9
1351,complete,9250.0,8624,19
1352,complete,9250.0,8897,10
1353,complete,9250.0,8174,14
1354,complete,9250.0,2633,30
1355,complete,9250.0,4495,6
1356,complete,9250.0,8057,17
1357,complete,9250.0,7512,17
1358,complete,9250.0,9156,49
1359,complete,9250.0,1829,23
1360,complete,9250.0,9131,22
1361,complete,9250.0,4806,48
1362,complete,9250.0,807,36
1363,complete,9250.0,9656,44
1364,order_refunded,6900.0,7487,29
1365,complete,180.0,8203,32
1366,order_refunded,135.0,1869,41
1367,order_refunded,9052.0,7879,18
1368,order_refunded,9052.0,5691,43
1369,order_refunded,9052.0,7828,37
1370,order_refunded,9052.0,5430,15
1371,order_refunded,999.0,9077,2
1372,complete,1300.0,3565,39
1373,canceled,3750.0,1390,40
1374,complete,3750.0,7275,25
1375,canceled,20104.0,825,18
1376,complete,7350.0,2266,48
1377,complete,320.0,937,6
1378,complete,360.0,6403,23
1379,order_refunded,799.0,3846,4
1380,complete,320.0,1797,15
1381,order_refunded,320.0,8246,32
1382,complete,360.0,7215,44
1383,complete,360.0,727,49
1384,complete,80.0,2737,41
1385,complete,120.0,1914,26
1386,complete,120.0,9789,15
1387,complete,140.0,7658,5
1388,complete,80.0,2467,1
1389,complete,80.0,9042,32
1390,order_refunded,120.0,7313,32
1391,complete,80.0,8195,37
1392,complete,320.0,7907,35
1393,complete,180.0,4877,23
1394,complete,140.0,7288,33
1395,complete,120.0,893,28
1396,complete,80.0,4676,30
1397,canceled,1445.0,1934,31
1398,canceled,289497.0,1381,48
1399,order_refunded,999.0,1291,5
1400,complete,585.0,1641,32
1401,order_refunded,891.0,7491,23
1402,canceled,1435.0,9180,39
1403,canceled,1435.0,1219,37
1404,canceled,1435.0,5017,2
1405,canceled,1435.0,6882,11
1406,canceled,1435.0,9548,7
1407,canceled,1435.0,9753,24
1408,canceled,31491.0,9611,24
1409,complete,1274.0,955,2
1410,complete,350.0,9176,46
1411,order_refunded,438.0,7292,49
1412,order_refunded,438.0,975,24
1413,canceled,899.0,4134,16
1414,complete,260.0,5371,30
1415,canceled,800.0,3973,9
1416,canceled,1699.0,5296,40
1417,complete,0.0,9106,11
1418,complete,0.0,8229,42
1419,complete,3900.0,9904,43
1420,order_refunded,790.0,3021,45
1421,canceled,999.0,8988,39
1422,canceled,790.0,4037,13
1423,canceled,799.0,5069,41
1424,canceled,2200.0,5234,32
1425,canceled,2200.0,9517,36
1426,complete,860.0,318,29
1427,complete,872.0,2397,17
1428,complete,872.0,2163,5
1429,complete,557.0,2746,14
1430,complete,1040.0,1592,26
1431,canceled,535.0,6184,14
1432,canceled,899.0,3931,29
1433,order_refunded,775.0,1313,27
1434,complete,1249.0,9478,33
1435,complete,1249.0,4312,27
1436,complete,1249.0,7315,11
1437,canceled,399.0,2384,29
1438,canceled,1765.0,3240,18
1439,complete,6224.0,2140,11
1440,complete,6224.0,1705,38
1441,order_refunded,512.0,6925,19
1442,canceled,350.0,363,25
1443,canceled,874.0,2605,32
1444,complete,260.0,9909,11
1445,complete,2100.0,4287,41
1446,order_refunded,860.0,3739,40
1447,canceled,1275.0,2470,36
1448,canceled,520.0,4796,30
1449,canceled,520.0,6151,44
1450,complete,350.0,557,27
1451,complete,1950.0,9018,14
1452,complete,630.0,2809,41
1453,complete,280.0,5151,40
1454,complete,1300.0,7562,12
1455,complete,556.0,2720,40
1456,complete,556.0,6507,43
1457,complete,550.0,3742,18
1458,canceled,1998.0,9767,23
1459,canceled,435.0,3999,3
1460,complete,550.0,2404,49
1461,canceled,1330.0,8781,20
1462,canceled,1330.0,9740,43
1463,complete,2253.0,295,47
1464,complete,2338.0,5344,28
1465,complete,3209.0,9883,20
1466,order_refunded,3250.0,1137,23
1467,complete,775.0,2065,22
1468,canceled,1435.0,7010,16
1469,canceled,1435.0,4544,8
1470,canceled,1435.0,1008,47
1471,canceled,1435.0,5446,32
1472,canceled,1435.0,5353,10
1473,canceled,1435.0,9440,38
1474,canceled,1435.0,1436,29
1475,canceled,1435.0,572,47
1476,canceled,1435.0,2383,28
1477,canceled,1435.0,9438,27
1478,canceled,1435.0,5085,23
1479,canceled,1435.0,278,31
1480,complete,360.0,7060,27
1481,complete,250.0,1888,6
1482,complete,120.0,1266,46
1483,canceled,250.0,7492,17
1484,complete,655.0,1041,37
1485,complete,3300.0,9110,11
1486,canceled,1450.0,8074,29
1487,order_refunded,1200.0,9078,5
1488,complete,799.0,2753,25
1489,complete,1695.0,8214,45
1490,order_refunded,11200.0,4570,33
1491,complete,80.0,6354,38
1492,canceled,165.0,2354,45
1493,canceled,3750.0,7438,9
1494,complete,250.0,4800,43
1495,complete,3750.0,687,26
1496,canceled,10250.0,8477,19
1497,canceled,3300.0,4812,21
1498,canceled,3300.0,8955,12
1499,canceled,3300.0,5347,6
1500,canceled,3300.0,5044,13
1501,complete,3300.0,2429,45
1502,complete,6500.0,5127,49
1503,canceled,798.0,8221,35
1504,canceled,798.0,9099,3
1505,complete,569.0,7814,49
1506,complete,569.0,9646,19
1507,complete,250.0,3357,42
1508,complete,1050.0,8708,22
1509,complete,120.0,7267,30
1510,complete,2200.0,6541,29
1511,order_refunded,350.0,39,3
1512,complete,1598.0,3343,37
1513,order_refunded,1500.0,9079,10
1514,complete,3789.0,2845,33
1515,order_refunded,6000.0,1099,31
1516,order_refunded,8420.0,7028,48
1517,canceled,1099.0,1824,2
1518,canceled,16500.0,3156,7
1519,order_refunded,900.0,3094,13
1520,order_refunded,900.0,5659,42
1521,complete,390.0,3779,13
1522,order_refunded,2150.0,2897,39
1523,canceled,669.0,989,3
1524,canceled,669.0,4117,2
1525,complete,320.0,6447,47
1526,order_refunded,180.0,4180,23
1527,complete,74.0,1683,29
1528,complete,6500.0,5627,13
1529,order_refunded,599.0,7425,10
1530,complete,6004.0,934,21
1531,complete,6004.0,3599,33
1532,complete,890.0,1981,21
1533,order_refunded,8760.0,3057,5
1534,refund,6057.5,8985,30
1535,refund,6057.5,792,10
1536,refund,6057.5,5391,42
1537,refund,6057.5,6636,7
1538,complete,74.0,2256,41
1539,canceled,2240.0,3611,8
1540,order_refunded,599.0,1608,7
1541,canceled,240.0,5180,14
1542,complete,4530.0,6574,30
1543,complete,1600.0,985,9
1544,complete,360.0,5777,8
1545,canceled,1750.0,3677,10
1546,canceled,1750.0,3381,7
1547,canceled,2220.0,8712,23
1548,canceled,2220.0,8783,30
1549,canceled,2220.0,1051,46
1550,canceled,2220.0,3634,44
1551,canceled,165.0,6343,10
1552,canceled,180.0,960,9
1553,canceled,131637.0,6060,41
1554,canceled,899.0,8885,42
1555,canceled,999.0,5656,22
1556,order_refunded,165.0,4474,8
1557,canceled,8194.56,2947,45
1558,canceled,8194.56,7726,7
1559,canceled,8194.56,527,30
1560,canceled,8194.56,3225,12
1561,complete,350.0,1876,35
1562,complete,552.0,1764,11
1563,complete,0.0,8713,8
1564,complete,0.0,5798,41
1565,complete,0.0,9209,4
1566,canceled,535.0,7100,7
1567,complete,1975.0,5110,7
1568,complete,1975.0,6645,45
1569,complete,1975.0,117,48
1570,complete,1975.0,2434,27
1571,complete,225.0,5464,11
1572,complete,180.0,584,12
1573,complete,220.0,8587,49
1574,complete,419.0,3789,2
1575,complete,419.0,4168,48
1576,canceled,15850.0,8466,33
1577,complete,360.0,1390,25
1578,canceled,15850.0,8358,24
1579,complete,2635.0,9760,47
1580,canceled,15850.0,6155,16
1581,canceled,2998.0,5421,24
1582,complete,29000.0,8921,26
1583,order_refunded,800.0,2044,47
1584,complete,0.0,4198,20
1585,complete,1800.0,3497,29
1586,complete,1800.0,779,40
1587,complete,1800.0,214,40
1588,complete,1800.0,3763,29
1589,complete,240.0,9769,12
1590,canceled,435.0,6732,43
1591,complete,1600.0,3118,18
1592,canceled,1400.0,5792,19
1593,complete,1999.0,8784,5
1594,complete,1999.0,2721,22
1595,complete,1999.0,8906,35
1596,complete,1999.0,9128,9
1597,order_refunded,552.0,6048,36
1598,order_refunded,699.0,8033,12
